date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:14:09	103/103	---M--	200	added ('OK')	text/plain	etag:%224c1498-67-55f59038%22	http://course.cse.ust.hk/comp2012/labs/2-makefile/blue.h	C:/My%20Websites/2012/course.cse.ust.hk/comp2012/labs/2-makefile/blue.h	(from http://course.cse.ust.hk/comp2012/labs/2-makefile/index.html)
15:14:09	85/85	---M--	200	added ('OK')	text/plain	etag:%224c1497-55-55f59038%22	http://course.cse.ust.hk/comp2012/labs/2-makefile/blue.cpp	C:/My%20Websites/2012/course.cse.ust.hk/comp2012/labs/2-makefile/blue.cpp	(from http://course.cse.ust.hk/comp2012/labs/2-makefile/index.html)
15:14:09	106/106	---M--	200	added ('OK')	text/plain	etag:%224c149c-6a-55f59038%22	http://course.cse.ust.hk/comp2012/labs/2-makefile/green.h	C:/My%20Websites/2012/course.cse.ust.hk/comp2012/labs/2-makefile/green.h	(from http://course.cse.ust.hk/comp2012/labs/2-makefile/index.html)
15:14:09	10784/10784	---M--	200	added ('OK')	image/png	etag:%224c14d1-2a20-55f96be9%22	http://course.cse.ust.hk/comp2012/labs/2-makefile/index_2014F_files/install.png	C:/My%20Websites/2012/course.cse.ust.hk/comp2012/labs/2-makefile/index_2014F_files/install.png	(from http://course.cse.ust.hk/comp2012/labs/2-makefile/index.html)
15:14:10	88/88	---M--	200	added ('OK')	text/plain	etag:%224c149b-58-55f59038%22	http://course.cse.ust.hk/comp2012/labs/2-makefile/green.cpp	C:/My%20Websites/2012/course.cse.ust.hk/comp2012/labs/2-makefile/green.cpp	(from http://course.cse.ust.hk/comp2012/labs/2-makefile/index.html)
15:14:10	85/85	---M--	200	added ('OK')	text/plain	etag:%224c149f-55-55f59038%22	http://course.cse.ust.hk/comp2012/labs/2-makefile/main.cpp	C:/My%20Websites/2012/course.cse.ust.hk/comp2012/labs/2-makefile/main.cpp	(from http://course.cse.ust.hk/comp2012/labs/2-makefile/index.html)
15:14:15	70752/70752	---M--	200	added ('OK')	application/pdf	etag:%224735bb32-11460%22	http://files.fosswire.com/2007/08/fwunixref.pdf	C:/My%20Websites/2012/files.fosswire.com/2007/08/fwunixref.pdf	(from http://course.cse.ust.hk/comp2012/labs/2-makefile/index.html)
15:14:15	28824/28824	---M--	200	added ('OK')	image/png	etag:%224c14a7-7098-55f59038%22	http://course.cse.ust.hk/comp2012/labs/2-makefile/index_2014F_files/image003.png	C:/My%20Websites/2012/course.cse.ust.hk/comp2012/labs/2-makefile/index_2014F_files/image003.png	(from http://course.cse.ust.hk/comp2012/labs/2-makefile/index.html)
15:14:15	448/448	---M--	200	added ('OK')	text/plain	etag:%224c14a4-1c0-55f59038%22	http://course.cse.ust.hk/comp2012/labs/2-makefile/MakefileG++	C:/My%20Websites/2012/course.cse.ust.hk/comp2012/labs/2-makefile/MakefileG++	(from http://course.cse.ust.hk/comp2012/labs/2-makefile/index.html)
15:14:15	32349/32349	---M--	200	added ('OK')	image/jpeg	etag:%224c14a6-7e5d-55f59038%22	http://course.cse.ust.hk/comp2012/labs/2-makefile/index_2014F_files/image002.jpg	C:/My%20Websites/2012/course.cse.ust.hk/comp2012/labs/2-makefile/index_2014F_files/image002.jpg	(from http://course.cse.ust.hk/comp2012/labs/2-makefile/index.html)
15:14:16	41845/41845	---M--	200	added ('OK')	image/jpeg	etag:%224c14a5-a375-55f59038%22	http://course.cse.ust.hk/comp2012/labs/2-makefile/index_2014F_files/image001.jpg	C:/My%20Websites/2012/course.cse.ust.hk/comp2012/labs/2-makefile/index_2014F_files/image001.jpg	(from http://course.cse.ust.hk/comp2012/labs/2-makefile/index.html)
15:14:19	28387/28387	---M--	200	added ('OK')	image/jpeg	etag:%224c14a8-6ee3-55f59038%22	http://course.cse.ust.hk/comp2012/labs/2-makefile/index_2014F_files/image004.jpg	C:/My%20Websites/2012/course.cse.ust.hk/comp2012/labs/2-makefile/index_2014F_files/image004.jpg	(from http://course.cse.ust.hk/comp2012/labs/2-makefile/index.html)
15:14:21	27345/27345	---M--	200	added ('OK')	image/png	etag:%224c14aa-6ad1-55f59038%22	http://course.cse.ust.hk/comp2012/labs/2-makefile/index_2014F_files/image006.png	C:/My%20Websites/2012/course.cse.ust.hk/comp2012/labs/2-makefile/index_2014F_files/image006.png	(from http://course.cse.ust.hk/comp2012/labs/2-makefile/index.html)
15:14:21	33574/33574	---M--	200	added ('OK')	image/jpeg	etag:%224c14a9-8326-55f59038%22	http://course.cse.ust.hk/comp2012/labs/2-makefile/index_2014F_files/image005.jpg	C:/My%20Websites/2012/course.cse.ust.hk/comp2012/labs/2-makefile/index_2014F_files/image005.jpg	(from http://course.cse.ust.hk/comp2012/labs/2-makefile/index.html)
15:14:23	24936/24936	---M--	200	added ('OK')	image/jpeg	etag:%224c14ac-6168-55f59038%22	http://course.cse.ust.hk/comp2012/labs/2-makefile/index_2014F_files/image008.jpg	C:/My%20Websites/2012/course.cse.ust.hk/comp2012/labs/2-makefile/index_2014F_files/image008.jpg	(from http://course.cse.ust.hk/comp2012/labs/2-makefile/index.html)
15:14:24	20508/20508	---M--	200	added ('OK')	image/png	etag:%224c14ad-501c-55f59038%22	http://course.cse.ust.hk/comp2012/labs/2-makefile/index_2014F_files/image009.png	C:/My%20Websites/2012/course.cse.ust.hk/comp2012/labs/2-makefile/index_2014F_files/image009.png	(from http://course.cse.ust.hk/comp2012/labs/2-makefile/index.html)
15:14:25	1473/1473	---M--	200	added ('OK')	text/plain	etag:%224c1499-5c1-55f59038%22	http://course.cse.ust.hk/comp2012/labs/2-makefile/array_all.cpp	C:/My%20Websites/2012/course.cse.ust.hk/comp2012/labs/2-makefile/array_all.cpp	(from http://course.cse.ust.hk/comp2012/labs/2-makefile/index.html)
15:14:29	23300/23300	---M--	200	added ('OK')	image/jpeg	etag:%224c14b0-5b04-55f59039%22	http://course.cse.ust.hk/comp2012/labs/2-makefile/index_2014F_files/image012.jpg	C:/My%20Websites/2012/course.cse.ust.hk/comp2012/labs/2-makefile/index_2014F_files/image012.jpg	(from http://course.cse.ust.hk/comp2012/labs/2-makefile/index.html)
15:14:29	78430/78430	---M--	200	added ('OK')	image/jpeg	etag:%224c14ab-1325e-55f59038%22	http://course.cse.ust.hk/comp2012/labs/2-makefile/index_2014F_files/image007.jpg	C:/My%20Websites/2012/course.cse.ust.hk/comp2012/labs/2-makefile/index_2014F_files/image007.jpg	(from http://course.cse.ust.hk/comp2012/labs/2-makefile/index.html)
15:14:29	4714/4714	---M--	200	added ('OK')	text/plain	etag:%224c14f3-126a-54130dde%22	http://course.cse.ust.hk/comp2012/labs/3-ptr/pointer.cpp	C:/My%20Websites/2012/course.cse.ust.hk/comp2012/labs/3-ptr/pointer.cpp	(from http://course.cse.ust.hk/comp2012/labs/3-ptr/index.html)
15:14:30	1289/1289	---M--	200	added ('OK')	text/plain	etag:%224c14e0-509-56048c3a%22	http://course.cse.ust.hk/comp2012/labs/3-ptr/list/main.cpp	C:/My%20Websites/2012/course.cse.ust.hk/comp2012/labs/3-ptr/list/main.cpp	(from http://course.cse.ust.hk/comp2012/labs/3-ptr/index.html)
15:14:30	1293/1293	---M--	200	added ('OK')	text/plain	etag:%224c14da-50d-54240c21%22	http://course.cse.ust.hk/comp2012/labs/3-ptr/list/List.cpp	C:/My%20Websites/2012/course.cse.ust.hk/comp2012/labs/3-ptr/list/List.cpp	(from http://course.cse.ust.hk/comp2012/labs/3-ptr/index.html)
15:14:30	503/503	---M--	200	added ('OK')	text/plain	etag:%224c14db-1f7-54240cb3%22	http://course.cse.ust.hk/comp2012/labs/3-ptr/list/List.h	C:/My%20Websites/2012/course.cse.ust.hk/comp2012/labs/3-ptr/list/List.h	(from http://course.cse.ust.hk/comp2012/labs/3-ptr/index.html)
15:14:30	97/97	---M--	200	added ('OK')	text/plain	etag:%224c14f4-61-54240d78%22	http://course.cse.ust.hk/comp2012/labs/3-ptr/station.txt	C:/My%20Websites/2012/course.cse.ust.hk/comp2012/labs/3-ptr/station.txt	(from http://course.cse.ust.hk/comp2012/labs/3-ptr/index.html)
15:14:30	9367/9367	---M--	200	added ('OK')	image/gif	etag:%224c14e4-2497-54130dde%22	http://course.cse.ust.hk/comp2012/labs/3-ptr/list.gif	C:/My%20Websites/2012/course.cse.ust.hk/comp2012/labs/3-ptr/list.gif	(from http://course.cse.ust.hk/comp2012/labs/3-ptr/index.html)
15:14:31	239/239	---M--	200	added ('OK')	application/xml	etag:%224c1506-ef-560a4420%22	http://course.cse.ust.hk/comp2012/labs/4-construct/index_files/filelist.xml	C:/My%20Websites/2012/course.cse.ust.hk/comp2012/labs/4-construct/index_files/filelist.xml	(from http://course.cse.ust.hk/comp2012/labs/4-construct/index.html)
15:14:31	512/512	---MC-	404	error ('Not%20Found')	text/html	date:Sun,%2020%20Dec%202015%2007:14:30%20GMT	http://course.cse.ust.hk/comp2012/labs/4-construct/index_files/editdata.mso	C:/My%20Websites/2012/course.cse.ust.hk/comp2012/labs/4-construct/index_files/editdata.mso	(from http://course.cse.ust.hk/comp2012/labs/4-construct/index.html)
15:14:32	3104/3104	---M--	200	added ('OK')	text/plain	etag:%224c1509-c20-560a4420%22	http://course.cse.ust.hk/comp2012/labs/4-construct/index_files/themedata.thmx	C:/My%20Websites/2012/course.cse.ust.hk/comp2012/labs/4-construct/index_files/themedata.thmx	(from http://course.cse.ust.hk/comp2012/labs/4-construct/index.html)
15:14:32	314/314	---M--	200	added ('OK')	application/xml	etag:%224c1508-13a-560a4420%22	http://course.cse.ust.hk/comp2012/labs/4-construct/index_files/colorschememapping.xml	C:/My%20Websites/2012/course.cse.ust.hk/comp2012/labs/4-construct/index_files/colorschememapping.xml	(from http://course.cse.ust.hk/comp2012/labs/4-construct/index.html)
15:14:33	500/500	---M--	200	added ('OK')	text/plain	etag:%224c14fa-1f4-560a441f%22	http://course.cse.ust.hk/comp2012/labs/4-construct/test.cpp	C:/My%20Websites/2012/course.cse.ust.hk/comp2012/labs/4-construct/test.cpp	(from http://course.cse.ust.hk/comp2012/labs/4-construct/index.html)
15:14:33	12464/12464	---M--	200	added ('OK')	text/plain	etag:%224c1507-30b0-560a4420%22	http://course.cse.ust.hk/comp2012/labs/4-construct/index_files/preview.wmf	C:/My%20Websites/2012/course.cse.ust.hk/comp2012/labs/4-construct/index_files/preview.wmf	(from http://course.cse.ust.hk/comp2012/labs/4-construct/index.html)
15:14:33	1341/1341	---M--	200	added ('OK')	text/plain	etag:%224c14fc-53d-560a441f%22	http://course.cse.ust.hk/comp2012/labs/4-construct/grid/grid3d.h	C:/My%20Websites/2012/course.cse.ust.hk/comp2012/labs/4-construct/grid/grid3d.h	(from http://course.cse.ust.hk/comp2012/labs/4-construct/index.html)
15:14:34	2920/2920	---M--	200	added ('OK')	text/plain	etag:%224c1500-b68-560a4420%22	http://course.cse.ust.hk/comp2012/labs/4-construct/grid/grid3d.cpp	C:/My%20Websites/2012/course.cse.ust.hk/comp2012/labs/4-construct/grid/grid3d.cpp	(from http://course.cse.ust.hk/comp2012/labs/4-construct/index.html)
15:14:34	2648/2648	---M--	200	added ('OK')	text/plain	etag:%224c14fe-a58-560a4420%22	http://course.cse.ust.hk/comp2012/labs/4-construct/grid/main.cpp	C:/My%20Websites/2012/course.cse.ust.hk/comp2012/labs/4-construct/grid/main.cpp	(from http://course.cse.ust.hk/comp2012/labs/4-construct/index.html)
15:14:34	239/239	---M--	200	added ('OK')	application/xml	etag:%224c1541-ef-561a26c6%22	http://course.cse.ust.hk/comp2012/labs/5-ovrld/index_files/filelist.xml	C:/My%20Websites/2012/course.cse.ust.hk/comp2012/labs/5-ovrld/index_files/filelist.xml	(from http://course.cse.ust.hk/comp2012/labs/5-ovrld/index.html)
15:14:34	512/512	---MC-	404	error ('Not%20Found')	text/html	date:Sun,%2020%20Dec%202015%2007:14:33%20GMT	http://course.cse.ust.hk/comp2012/labs/5-ovrld/index_files/editdata.mso	C:/My%20Websites/2012/course.cse.ust.hk/comp2012/labs/5-ovrld/index_files/editdata.mso	(from http://course.cse.ust.hk/comp2012/labs/5-ovrld/index.html)
15:14:35	3104/3104	---M--	200	added ('OK')	text/plain	etag:%224c1543-c20-561a26c6%22	http://course.cse.ust.hk/comp2012/labs/5-ovrld/index_files/themedata.thmx	C:/My%20Websites/2012/course.cse.ust.hk/comp2012/labs/5-ovrld/index_files/themedata.thmx	(from http://course.cse.ust.hk/comp2012/labs/5-ovrld/index.html)
15:14:35	314/314	---M--	200	added ('OK')	application/xml	etag:%224c1540-13a-561a26c6%22	http://course.cse.ust.hk/comp2012/labs/5-ovrld/index_files/colorschememapping.xml	C:/My%20Websites/2012/course.cse.ust.hk/comp2012/labs/5-ovrld/index_files/colorschememapping.xml	(from http://course.cse.ust.hk/comp2012/labs/5-ovrld/index.html)
15:14:35	512/512	---MC-	404	error ('Not%20Found')	text/html	date:Sun,%2020%20Dec%202015%2007:14:34%20GMT	http://course.cse.ust.hk/comp2012/labs/style.css	C:/My%20Websites/2012/course.cse.ust.hk/comp2012/labs/style.css	(from http://course.cse.ust.hk/comp2012/labs/5-ovrld/index.html)
15:14:36	14914/14914	---M--	200	added ('OK')	text/plain	etag:%224c1542-3a42-561a26c6%22	http://course.cse.ust.hk/comp2012/labs/5-ovrld/index_files/preview.wmf	C:/My%20Websites/2012/course.cse.ust.hk/comp2012/labs/5-ovrld/index_files/preview.wmf	(from http://course.cse.ust.hk/comp2012/labs/5-ovrld/index.html)
15:14:37	107120/107120	---M--	200	added ('OK')	image/png	etag:%224c14ae-1a270-55f59039%22	http://course.cse.ust.hk/comp2012/labs/2-makefile/index_2014F_files/image010.png	C:/My%20Websites/2012/course.cse.ust.hk/comp2012/labs/2-makefile/index_2014F_files/image010.png	(from http://course.cse.ust.hk/comp2012/labs/2-makefile/index.html)
15:14:37	3290/3290	---M--	200	added ('OK')	text/plain	etag:%224c1528-cda-561a26c5%22	http://course.cse.ust.hk/comp2012/labs/5-ovrld/bag.h	C:/My%20Websites/2012/course.cse.ust.hk/comp2012/labs/5-ovrld/bag.h	(from http://course.cse.ust.hk/comp2012/labs/5-ovrld/index.html)
15:14:37	2365/2365	---M--	200	added ('OK')	text/plain	etag:%224c1527-93d-561a26c5%22	http://course.cse.ust.hk/comp2012/labs/5-ovrld/bag.cpp	C:/My%20Websites/2012/course.cse.ust.hk/comp2012/labs/5-ovrld/bag.cpp	(from http://course.cse.ust.hk/comp2012/labs/5-ovrld/index.html)
15:14:37	1825/1825	---M--	200	added ('OK')	text/plain	etag:%224c152b-721-561a26c5%22	http://course.cse.ust.hk/comp2012/labs/5-ovrld/driver.cpp	C:/My%20Websites/2012/course.cse.ust.hk/comp2012/labs/5-ovrld/driver.cpp	(from http://course.cse.ust.hk/comp2012/labs/5-ovrld/index.html)
15:14:38	104274/104274	---M--	200	added ('OK')	image/png	etag:%224c14af-19752-55f59039%22	http://course.cse.ust.hk/comp2012/labs/2-makefile/index_2014F_files/image011.png	C:/My%20Websites/2012/course.cse.ust.hk/comp2012/labs/2-makefile/index_2014F_files/image011.png	(from http://course.cse.ust.hk/comp2012/labs/2-makefile/index.html)
15:14:38	2064/2064	---M--	200	added ('OK')	text/plain	etag:%224c153a-810-561a26c5%22	http://course.cse.ust.hk/comp2012/labs/5-ovrld/grid_ovrld/grid3d_ovrld.h	C:/My%20Websites/2012/course.cse.ust.hk/comp2012/labs/5-ovrld/grid_ovrld/grid3d_ovrld.h	(from http://course.cse.ust.hk/comp2012/labs/5-ovrld/index.html)
15:14:38	3176/3176	---M--	200	added ('OK')	text/plain	etag:%224c153b-c68-561a26c5%22	http://course.cse.ust.hk/comp2012/labs/5-ovrld/grid_ovrld/grid3d_ovrld.cpp	C:/My%20Websites/2012/course.cse.ust.hk/comp2012/labs/5-ovrld/grid_ovrld/grid3d_ovrld.cpp	(from http://course.cse.ust.hk/comp2012/labs/5-ovrld/index.html)
15:14:38	1465/1465	---M--	200	added ('OK')	text/plain	etag:%224c153e-5b9-561a26c6%22	http://course.cse.ust.hk/comp2012/labs/5-ovrld/grid_ovrld/main.cpp	C:/My%20Websites/2012/course.cse.ust.hk/comp2012/labs/5-ovrld/grid_ovrld/main.cpp	(from http://course.cse.ust.hk/comp2012/labs/5-ovrld/index.html)
15:14:39	512/512	---MC-	404	error ('Not%20Found')	text/html	date:Sun,%2020%20Dec%202015%2007:14:37%20GMT	http://course.cse.ust.hk/comp2012/labs/6-stack/index_files/editdata.mso	C:/My%20Websites/2012/course.cse.ust.hk/comp2012/labs/6-stack/index_files/editdata.mso	(from http://course.cse.ust.hk/comp2012/labs/6-stack/index.html)
15:14:40	3181/3181	---M--	200	added ('OK')	image/png	etag:%224c1548-c6d-56245efe%22	http://course.cse.ust.hk/comp2012/labs/6-stack/Switch_box.png	C:/My%20Websites/2012/course.cse.ust.hk/comp2012/labs/6-stack/Switch_box.png	(from http://course.cse.ust.hk/comp2012/labs/6-stack/index.html)
15:14:40	2249/2249	---M--	200	added ('OK')	image/png	etag:%224c1547-8c9-56245efe%22	http://course.cse.ust.hk/comp2012/labs/6-stack/Routable_example.png	C:/My%20Websites/2012/course.cse.ust.hk/comp2012/labs/6-stack/Routable_example.png	(from http://course.cse.ust.hk/comp2012/labs/6-stack/index.html)
15:14:41	2651/2651	---M--	200	added ('OK')	application/zip	etag:%224c1549-a5b-56245efe%22	http://course.cse.ust.hk/comp2012/labs/6-stack/SwitchBox.zip	C:/My%20Websites/2012/course.cse.ust.hk/comp2012/labs/6-stack/SwitchBox.zip	(from http://course.cse.ust.hk/comp2012/labs/6-stack/index.html)
15:14:41	638/638	---M--	200	added ('OK')	text/plain	etag:%224c1562-27e-54130de0%22	http://course.cse.ust.hk/comp2012/labs/7-template/templatefunc.cpp	C:/My%20Websites/2012/course.cse.ust.hk/comp2012/labs/7-template/templatefunc.cpp	(from http://course.cse.ust.hk/comp2012/labs/7-template/index.html)
15:14:41	736/736	---M--	200	added ('OK')	text/plain	etag:%224c1561-2e0-54130de0%22	http://course.cse.ust.hk/comp2012/labs/7-template/templateclass.cpp	C:/My%20Websites/2012/course.cse.ust.hk/comp2012/labs/7-template/templateclass.cpp	(from http://course.cse.ust.hk/comp2012/labs/7-template/index.html)
15:14:42	3922/3922	---M--	200	added ('OK')	text/plain	etag:%224c155f-f52-54130de0%22	http://course.cse.ust.hk/comp2012/labs/7-template/list.h	C:/My%20Websites/2012/course.cse.ust.hk/comp2012/labs/7-template/list.h	(from http://course.cse.ust.hk/comp2012/labs/7-template/index.html)
15:14:42	647/647	---M--	200	added ('OK')	text/plain	etag:%224c1560-287-54130de0%22	http://course.cse.ust.hk/comp2012/labs/7-template/main.cpp	C:/My%20Websites/2012/course.cse.ust.hk/comp2012/labs/7-template/main.cpp	(from http://course.cse.ust.hk/comp2012/labs/7-template/index.html)
15:14:43	24418/24418	---M--	200	added ('OK')	image/png	etag:%224c1545-5f62-56245efe%22	http://course.cse.ust.hk/comp2012/labs/6-stack/Push_and_Pop.png	C:/My%20Websites/2012/course.cse.ust.hk/comp2012/labs/6-stack/Push_and_Pop.png	(from http://course.cse.ust.hk/comp2012/labs/6-stack/index.html)
15:14:43	640/640	---M--	200	added ('OK')	text/plain	etag:%224c1578-280-5636cb93%22	http://course.cse.ust.hk/comp2012/labs/8-stl/deque.cpp	C:/My%20Websites/2012/course.cse.ust.hk/comp2012/labs/8-stl/deque.cpp	(from http://course.cse.ust.hk/comp2012/labs/8-stl/index.html)
15:14:43	1266/1266	---M--	200	added ('OK')	text/plain	etag:%224c157b-4f2-5636cb93%22	http://course.cse.ust.hk/comp2012/labs/8-stl/list.cpp	C:/My%20Websites/2012/course.cse.ust.hk/comp2012/labs/8-stl/list.cpp	(from http://course.cse.ust.hk/comp2012/labs/8-stl/index.html)
15:14:43	856/856	---M--	200	added ('OK')	text/plain	etag:%224c157f-358-5636cb93%22	http://course.cse.ust.hk/comp2012/labs/8-stl/set.cpp	C:/My%20Websites/2012/course.cse.ust.hk/comp2012/labs/8-stl/set.cpp	(from http://course.cse.ust.hk/comp2012/labs/8-stl/index.html)
15:14:44	1711/1711	---M--	200	added ('OK')	text/plain	etag:%224c157c-6af-5636cb93%22	http://course.cse.ust.hk/comp2012/labs/8-stl/map.cpp	C:/My%20Websites/2012/course.cse.ust.hk/comp2012/labs/8-stl/map.cpp	(from http://course.cse.ust.hk/comp2012/labs/8-stl/index.html)
15:14:44	2348/2348	---M--	200	added ('OK')	text/plain	etag:%224c1575-92c-5636cb93%22	http://course.cse.ust.hk/comp2012/labs/8-stl/algorithms.cpp	C:/My%20Websites/2012/course.cse.ust.hk/comp2012/labs/8-stl/algorithms.cpp	(from http://course.cse.ust.hk/comp2012/labs/8-stl/index.html)
15:14:44	1562/1562	---M--	200	added ('OK')	text/plain	etag:%224c157d-61a-5636cb93%22	http://course.cse.ust.hk/comp2012/labs/8-stl/map_search.cpp	C:/My%20Websites/2012/course.cse.ust.hk/comp2012/labs/8-stl/map_search.cpp	(from http://course.cse.ust.hk/comp2012/labs/8-stl/index.html)
15:14:44	681/681	---M--	200	added ('OK')	text/plain	etag:%224c1579-2a9-5636cb93%22	http://course.cse.ust.hk/comp2012/labs/8-stl/find_if.cpp	C:/My%20Websites/2012/course.cse.ust.hk/comp2012/labs/8-stl/find_if.cpp	(from http://course.cse.ust.hk/comp2012/labs/8-stl/index.html)
15:14:44	2532/2532	---M--	200	added ('OK')	text/plain	etag:%224c157e-9e4-5636cb93%22	http://course.cse.ust.hk/comp2012/labs/8-stl/multimap_search.cpp	C:/My%20Websites/2012/course.cse.ust.hk/comp2012/labs/8-stl/multimap_search.cpp	(from http://course.cse.ust.hk/comp2012/labs/8-stl/index.html)
15:14:45	3082/3082	---M--	200	added ('OK')	text/plain	etag:%224c1576-c0a-5636cb93%22	http://course.cse.ust.hk/comp2012/labs/8-stl/building.h	C:/My%20Websites/2012/course.cse.ust.hk/comp2012/labs/8-stl/building.h	(from http://course.cse.ust.hk/comp2012/labs/8-stl/index.html)
15:14:45	1735/1735	---M--	200	added ('OK')	text/plain	etag:%224c1577-6c7-5636cb93%22	http://course.cse.ust.hk/comp2012/labs/8-stl/CheckBuilding.cpp	C:/My%20Websites/2012/course.cse.ust.hk/comp2012/labs/8-stl/CheckBuilding.cpp	(from http://course.cse.ust.hk/comp2012/labs/8-stl/index.html)
15:14:45	3867/3867	---M--	200	added ('OK')	text/plain	etag:%224c1571-f1b-5636cb93%22	http://course.cse.ust.hk/comp2012/labs/8-stl/building.cpp	C:/My%20Websites/2012/course.cse.ust.hk/comp2012/labs/8-stl/building.cpp	(from http://course.cse.ust.hk/comp2012/labs/8-stl/index.html)
